2016-11-14_10:52:32,43,22
2016-11-14_10:52:32,42,22
2016-11-14_10:52:33,45,22
2016-11-14_10:52:34,48,22
2016-11-14_10:52:34,40,22
2016-11-14_10:52:35,41,22
2016-11-14_10:52:35,36,22
2016-11-14_10:52:36,40,22
2016-11-14_10:52:36,39,22
2016-11-14_10:52:37,38,22
2016-11-14_10:52:37,46,22
2016-11-14_10:52:38,41,22
2016-11-14_10:52:38,55,22
2016-11-14_10:52:39,44,22
2016-11-14_10:52:39,46,22
2016-11-14_10:52:40,50,22
2016-11-14_10:52:41,49,22
2016-11-14_10:52:41,54,22
2016-11-14_10:52:42,52,22
2016-11-14_10:52:42,55,22
2016-11-14_10:52:43,47,22
2016-11-14_10:52:43,49,22
2016-11-14_10:52:44,59,22
2016-11-14_10:52:44,40,22
2016-11-14_10:52:45,76,22
2016-11-14_10:52:45,53,22
2016-11-14_10:52:46,36,22
2016-11-14_10:52:47,36,22
2016-11-14_10:52:47,37,22
2016-11-14_10:52:48,46,22
2016-11-14_10:52:48,41,22
2016-11-14_10:52:49,47,22
2016-11-14_10:52:49,52,22
2016-11-14_10:52:50,71,22
2016-11-14_10:52:50,71,22
2016-11-14_10:52:51,75,22
2016-11-14_10:52:51,68,22
2016-11-14_10:52:52,67,22
2016-11-14_10:52:52,68,22
2016-11-14_10:52:53,75,22
2016-11-14_10:52:54,67,22
2016-11-14_10:52:54,73,22
2016-11-14_10:52:55,61,22
2016-11-14_10:52:55,68,22
2016-11-14_10:52:56,61,22
2016-11-14_10:52:56,61,22
2016-11-14_10:52:57,67,22
2016-11-14_10:52:57,65,22
2016-11-14_10:52:58,73,22
2016-11-14_10:52:58,65,22
2016-11-14_10:52:59,64,22
2016-11-14_10:53:00,59,22
2016-11-14_10:53:00,64,22
2016-11-14_10:53:01,68,22
2016-11-14_10:53:01,74,22
2016-11-14_10:53:02,58,22
2016-11-14_10:53:02,66,22
2016-11-14_10:53:03,73,22
2016-11-14_10:53:03,72,22
2016-11-14_10:53:04,67,22
2016-11-14_10:53:04,61,22
2016-11-14_10:53:05,58,22
2016-11-14_10:53:06,63,22
2016-11-14_10:53:06,70,22
2016-11-14_10:53:07,75,22
2016-11-14_10:53:07,76,22
2016-11-14_10:53:08,69,22
2016-11-14_10:53:08,62,22
2016-11-14_10:53:09,69,22
2016-11-14_10:53:09,72,22
2016-11-14_10:53:10,73,22
2016-11-14_10:53:10,73,22
2016-11-14_10:53:11,66,22
2016-11-14_10:53:12,68,22
2016-11-14_10:53:12,71,22
2016-11-14_10:53:13,60,22
2016-11-14_10:53:13,67,22
2016-11-14_10:53:14,69,22
2016-11-14_10:53:14,72,22
2016-11-14_10:53:15,77,22
2016-11-14_10:53:15,60,22
2016-11-14_10:53:16,75,22
2016-11-14_10:53:16,68,22
2016-11-14_10:53:17,60,22
2016-11-14_10:53:17,66,22
2016-11-14_10:53:18,69,22
2016-11-14_10:53:19,66,22
2016-11-14_10:53:19,65,22
2016-11-14_10:53:20,61,22
2016-11-14_10:53:20,58,22
2016-11-14_10:53:21,55,22
2016-11-14_10:53:21,55,22
2016-11-14_10:53:22,56,22
2016-11-14_10:53:22,56,22
2016-11-14_10:53:23,79,22
2016-11-14_10:53:23,69,22
2016-11-14_10:53:24,56,22
2016-11-14_10:53:25,62,22
2016-11-14_10:53:25,66,22
2016-11-14_10:53:26,62,22
2016-11-14_10:53:26,58,22
2016-11-14_10:53:27,59,22
2016-11-14_10:53:27,63,22
2016-11-14_10:53:28,64,22
2016-11-14_10:53:28,60,22
2016-11-14_10:53:29,62,22
2016-11-14_10:53:29,59,22
2016-11-14_10:53:30,60,22
2016-11-14_10:53:31,62,22
2016-11-14_10:53:31,71,22
2016-11-14_10:53:32,68,22
2016-11-14_10:53:32,63,22
2016-11-14_10:53:33,60,22
2016-11-14_10:53:33,65,22
2016-11-14_10:53:34,63,22
2016-11-14_10:53:34,57,22
2016-11-14_10:53:35,52,22
2016-11-14_10:53:35,58,22
2016-11-14_10:53:36,60,22
2016-11-14_10:53:36,68,22
2016-11-14_10:53:37,70,22
2016-11-14_10:53:38,52,22
2016-11-14_10:53:38,57,22
2016-11-14_10:53:39,58,22
2016-11-14_10:53:39,60,22
2016-11-14_10:53:40,73,22
2016-11-14_10:53:40,67,22
2016-11-14_10:53:41,55,22
2016-11-14_10:53:41,73,22
2016-11-14_10:53:42,61,22
2016-11-14_10:53:42,84,22
2016-11-14_10:53:43,59,22
2016-11-14_10:53:44,78,22
2016-11-14_10:53:44,76,22
2016-11-14_10:53:45,79,22
2016-11-14_10:53:45,62,22
2016-11-14_10:53:46,70,22
2016-11-14_10:53:46,61,22
2016-11-14_10:53:47,63,22
2016-11-14_10:53:47,69,22
2016-11-14_10:53:48,89,22
2016-11-14_10:53:48,51,22
2016-11-14_10:53:49,77,22
2016-11-14_10:53:50,53,22
2016-11-14_10:53:50,56,22
2016-11-14_10:53:51,53,22
2016-11-14_10:53:51,57,22
2016-11-14_10:53:52,50,23
2016-11-14_10:53:52,48,25
2016-11-14_10:53:53,53,26
2016-11-14_10:53:53,48,26
2016-11-14_10:53:54,50,27
2016-11-14_10:53:54,46,27
2016-11-14_10:53:55,61,26
2016-11-14_10:53:56,62,25
2016-11-14_10:53:56,53,25
2016-11-14_10:53:57,100,25
2016-11-14_10:53:57,83,25
2016-11-14_10:53:58,58,25
2016-11-14_10:53:58,50,24
2016-11-14_10:53:59,55,24
2016-11-14_10:53:59,56,24
2016-11-14_11:05:31,8,21
2016-11-14_11:05:32,1,21
2016-11-14_11:05:32,8,21
2016-11-14_11:05:33,8,21
2016-11-14_11:05:33,7,21
2016-11-14_11:05:34,3,21
2016-11-14_11:05:35,1,21
2016-11-14_11:05:35,7,21
2016-11-14_11:05:36,5,21
2016-11-14_11:05:36,4,21
2016-11-14_11:05:37,4,21
2016-11-14_11:05:37,10,21
2016-11-14_11:05:38,7,21
2016-11-14_11:05:38,1,21
2016-11-14_11:05:39,6,21
2016-11-14_11:05:40,8,21
2016-11-14_11:05:40,3,21
2016-11-14_11:05:41,4,21
2016-11-14_11:05:41,3,21
2016-11-14_11:05:42,5,21
2016-11-14_11:05:42,4,21
2016-11-14_11:05:43,4,21
2016-11-14_11:05:43,7,21
2016-11-14_11:05:44,7,21
2016-11-14_11:05:44,1,21
2016-11-14_11:05:45,6,21
2016-11-14_11:05:46,7,21
2016-11-14_11:05:46,1,21
2016-11-14_11:05:47,4,21
2016-11-14_11:05:47,5,21
2016-11-14_11:05:48,5,21
2016-11-14_11:05:48,6,21
2016-11-14_11:05:49,6,21
2016-11-14_11:05:49,6,21
2016-11-14_11:05:50,5,21
2016-11-14_11:05:50,6,21
2016-11-14_11:05:51,6,21
2016-11-14_11:05:52,4,21
2016-11-14_11:05:52,6,21
2016-11-14_11:05:53,5,21
2016-11-14_11:05:53,4,21
2016-11-14_11:05:54,4,21
2016-11-14_11:05:54,4,21
2016-11-14_11:05:55,5,21
2016-11-14_11:05:55,5,21
2016-11-14_11:05:56,5,21
2016-11-14_11:05:56,4,21
2016-11-14_11:05:57,5,21
2016-11-14_11:05:58,5,21
2016-11-14_11:05:58,6,21
2016-11-14_11:05:59,5,21
2016-11-14_11:05:59,5,21
2016-11-14_11:06:00,5,21
2016-11-14_11:06:00,6,21
2016-11-14_11:06:01,4,21
2016-11-14_11:06:01,5,21
2016-11-14_11:06:02,4,21
2016-11-14_11:06:02,5,21
2016-11-14_11:06:03,4,21
2016-11-14_11:06:03,4,21
2016-11-14_11:06:04,4,21
2016-11-14_11:06:05,3,21
2016-11-14_11:06:05,4,21
2016-11-14_11:06:06,5,21
2016-11-14_11:06:06,5,21
2016-11-14_11:06:07,5,21
2016-11-14_11:06:07,5,21
2016-11-14_11:06:08,4,21
2016-11-14_11:06:08,5,21
2016-11-14_11:06:09,5,21
2016-11-14_11:06:09,4,21
2016-11-14_11:06:10,3,21
2016-11-14_11:06:11,3,21
2016-11-14_11:06:11,4,21
2016-11-14_11:06:12,4,21
2016-11-14_11:06:12,4,21
2016-11-14_11:06:13,4,21
2016-11-14_11:06:13,4,22
2016-11-14_11:06:14,4,22
2016-11-14_11:06:14,4,22
2016-11-14_11:06:15,6,22
2016-11-14_11:06:15,5,22
2016-11-14_11:06:16,4,22
2016-11-14_11:06:16,5,22
2016-11-14_11:06:17,6,22
2016-11-14_11:06:18,5,22
2016-11-14_11:06:18,4,22
2016-11-14_11:06:19,4,22
2016-11-14_11:06:19,6,22
2016-11-14_11:06:20,5,22
2016-11-14_11:06:20,5,22
2016-11-14_11:06:21,5,22
2016-11-14_11:06:21,7,22
2016-11-14_11:06:22,4,22
2016-11-14_11:06:22,5,22
2016-11-14_11:06:23,6,22
2016-11-14_11:06:23,5,22
2016-11-14_11:06:24,5,22
2016-11-14_11:06:25,5,22
2016-11-14_11:06:25,6,22
2016-11-14_11:06:26,5,22
2016-11-14_11:06:26,5,22
2016-11-14_11:06:27,5,22
2016-11-14_11:06:27,6,22
2016-11-14_11:06:28,5,22
2016-11-14_11:06:28,5,22
2016-11-14_11:06:29,5,22
2016-11-14_11:06:29,8,22
2016-11-14_11:06:30,6,22
2016-11-14_11:06:30,6,22
2016-11-14_11:06:31,6,22
2016-11-14_11:06:32,7,22
2016-11-14_11:06:32,5,22
2016-11-14_11:06:33,5,22
2016-11-14_11:06:33,6,22
2016-11-14_11:06:34,4,22
2016-11-14_11:06:34,5,22
2016-11-14_11:06:35,5,22
2016-11-14_11:06:35,6,22
2016-11-14_11:06:36,5,22
2016-11-14_11:06:36,5,22
2016-11-14_11:06:37,4,22
2016-11-14_11:06:38,5,22
2016-11-14_11:06:38,5,22
2016-11-14_11:06:39,5,22
2016-11-14_11:06:39,5,22
2016-11-14_11:06:40,6,22
2016-11-14_11:06:40,4,22
2016-11-14_11:06:41,5,22
2016-11-14_11:06:41,5,22
2016-11-14_11:06:42,5,22
2016-11-14_11:06:42,7,22
2016-11-14_11:06:43,5,22
2016-11-14_11:06:43,4,22
2016-11-14_11:06:44,4,22
2016-11-14_11:06:45,5,22
2016-11-14_11:06:45,4,22
2016-11-14_11:06:46,4,22
2016-11-14_11:06:46,5,22
2016-11-14_11:06:47,6,22
2016-11-14_11:06:47,5,22
2016-11-14_11:06:48,5,22
2016-11-14_11:06:48,5,22
2016-11-14_11:06:49,6,22
2016-11-14_11:06:49,5,22
2016-11-14_11:06:50,5,22
2016-11-14_11:06:50,5,22
2016-11-14_11:06:51,6,22
2016-11-14_11:06:52,5,22
2016-11-14_11:06:52,5,22
2016-11-14_11:06:53,5,22
2016-11-14_11:06:53,6,22
2016-11-14_11:06:54,4,22
2016-11-14_11:06:54,5,22
2016-11-14_11:06:55,4,22
2016-11-14_11:06:55,6,22
2016-11-14_11:06:56,4,22
2016-11-14_11:06:56,4,22
2016-11-14_11:06:57,5,22
2016-11-14_11:06:57,4,22
2016-11-14_11:06:58,4,22
2016-11-14_11:06:59,3,22
2016-11-14_11:06:59,6,22
2016-11-14_11:07:00,5,22
2016-11-14_11:07:00,5,22
2016-11-14_11:07:01,5,22
2016-11-14_11:07:01,4,22
2016-11-14_11:07:02,5,22
2016-11-14_11:07:02,5,22
2016-11-14_11:07:03,5,22
2016-11-14_11:07:03,5,22
2016-11-14_11:07:04,5,22
2016-11-14_11:07:05,5,22
2016-11-14_11:07:05,5,22
2016-11-14_11:07:06,6,22
2016-11-14_11:07:06,5,22
2016-11-14_11:07:07,5,23
2016-11-14_11:07:07,5,23
2016-11-14_11:07:08,5,23
2016-11-14_11:07:08,4,23
2016-11-14_11:07:09,5,23
2016-11-14_11:07:09,5,23
2016-11-14_11:07:10,5,23
2016-11-14_11:07:10,5,23
2016-11-14_11:07:11,5,23
2016-11-14_11:07:12,6,23
2016-11-14_11:07:12,5,23
2016-11-14_11:07:13,5,23
2016-11-14_11:07:13,5,23
2016-11-14_11:07:14,6,23
2016-11-14_11:07:14,5,23
2016-11-14_11:07:15,5,23
2016-11-14_11:07:15,5,23
2016-11-14_11:07:16,8,23
2016-11-14_11:07:16,8,23
2016-11-14_11:07:17,7,23
2016-11-14_11:07:17,7,23
2016-11-14_11:07:18,9,23
2016-11-14_11:07:19,7,23
2016-11-14_11:07:19,8,23
2016-11-14_11:07:20,8,23
2016-11-14_11:07:20,9,23
2016-11-14_11:07:21,6,23
2016-11-14_11:07:21,8,23
2016-11-14_11:07:22,9,23
2016-11-14_11:07:22,7,23
2016-11-14_11:07:23,8,23
2016-11-14_11:07:23,7,23
2016-11-14_11:07:24,19,23
2016-11-14_11:07:25,95,23
2016-11-14_11:07:25,122,23
2016-11-14_11:07:26,26,23
2016-11-14_11:07:26,8,23
2016-11-14_11:07:27,10,23
2016-11-14_11:07:27,33,23
2016-11-14_11:07:28,34,23
2016-11-14_11:07:28,35,25
2016-11-14_11:07:29,25,26
2016-11-14_11:07:29,8,25
2016-11-14_11:07:30,8,25
2016-11-14_11:07:30,10,24
2016-11-14_11:07:31,9,24
2016-11-14_11:07:32,8,24
2016-11-14_11:07:32,7,24
2016-11-14_11:07:33,8,24
2016-11-14_11:07:33,8,24
2016-11-14_11:07:34,8,24
2016-11-14_11:07:34,8,24
2016-11-14_11:07:35,11,24
2016-11-14_11:07:35,16,24
2016-11-14_11:07:36,18,24
2016-11-14_11:07:36,25,24
2016-11-14_11:07:37,18,24
2016-11-14_11:07:38,10,24
2016-11-14_11:07:38,18,24
2016-11-14_11:07:39,29,24
2016-11-14_11:07:39,23,24
2016-11-14_11:07:40,20,24
2016-11-14_11:07:40,18,24
2016-11-14_11:07:41,18,24
2016-11-14_11:07:41,21,24
2016-11-14_11:07:42,20,24
2016-11-14_11:07:42,17,24
2016-11-14_11:07:43,25,24
2016-11-14_11:07:44,11,24
2016-11-14_11:07:44,10,24
2016-11-14_11:07:45,20,24
2016-11-14_11:07:45,28,24
2016-11-14_11:07:46,18,23
2016-11-14_11:07:46,15,23
2016-11-14_11:07:47,19,23
2016-11-14_11:07:47,18,23
2016-11-14_11:07:48,17,23
2016-11-14_11:07:48,22,23
2016-11-14_11:07:49,26,23
2016-11-14_11:07:50,11,23
2016-11-14_11:07:50,11,23
2016-11-14_11:07:51,23,23
2016-11-14_11:07:51,16,23
2016-11-14_11:07:52,63,23
2016-11-14_11:07:52,48,25
2016-11-14_11:07:53,71,26
2016-11-14_11:07:53,47,27
2016-11-14_11:07:54,47,27
2016-11-14_11:07:54,57,27
2016-11-14_11:07:55,37,28
2016-11-14_11:07:55,53,28
2016-11-14_11:07:56,43,28
2016-11-14_11:07:57,38,28
2016-11-14_11:07:57,42,28
2016-11-14_11:07:58,17,28
2016-11-14_11:07:58,11,27
2016-11-14_11:07:59,9,27
2016-11-14_11:07:59,21,27
2016-11-14_11:08:00,103,26
2016-11-14_11:08:00,74,26
2016-11-14_11:08:01,20,26
2016-11-14_11:08:01,10,26
2016-11-14_11:08:02,21,26
2016-11-14_11:08:03,16,26
2016-11-14_11:08:03,7,26
2016-11-14_11:08:04,11,25
2016-11-14_11:08:04,17,25
2016-11-14_11:08:05,18,25
2016-11-14_11:08:05,18,25
2016-11-14_11:08:06,16,25
2016-11-14_11:08:06,17,25
2016-11-14_11:08:07,18,25
2016-11-14_11:08:07,17,25
2016-11-14_11:08:08,13,25
2016-11-14_11:08:09,14,25
2016-11-14_13:44:20,42,18
2016-11-14_13:44:20,35,18
2016-11-14_13:44:21,83,18
2016-11-14_13:44:22,47,18
2016-11-14_13:44:22,61,18
2016-11-14_13:44:23,40,18
2016-11-14_13:44:23,38,18
2016-11-14_13:44:24,44,18
2016-11-14_13:44:24,35,18
2016-11-14_13:44:25,42,18
2016-11-14_13:44:25,77,18
2016-11-14_13:44:26,62,18
2016-11-14_13:44:27,80,18
2016-11-14_13:44:27,63,18
2016-11-14_13:44:28,65,18
2016-11-14_13:44:28,56,18
